Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;Q11;Q12;Q13;Q14;total;q1;q2;q3;q4;q5;q6;q7;q8;q9;q10;q11;q12;q13;q14;freq;total_bin
1;1;1;1;1;1;1;3;1;1;1;1;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
2;2;3;1;1;3;1;4;5;3;6;2;4;1;38;0;0;0;0;0;0;0;1;1;0;1;0;1;0;8;4
1;2;1;1;1;1;1;3;4;3;3;3;4;2;30;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;2
3;3;4;3;1;3;3;2;3;3;4;5;4;2;43;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;4
1;1;1;1;3;2;1;2;1;3;4;2;3;1;26;0;0;0;0;0;0;0;0;0;0;1;0;0;0;52;1
4;2;1;1;1;4;1;6;3;3;4;3;5;2;40;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;5
3;1;1;3;4;4;3;4;5;5;5;5;5;1;49;0;0;0;0;1;1;0;1;1;1;1;1;1;0;1;8
4;2;4;1;1;4;3;4;3;2;2;1;3;3;37;1;0;1;0;0;1;0;1;0;0;0;0;0;0;10;4
5;4;5;3;2;5;1;5;5;4;5;5;6;2;57;1;1;1;0;0;1;0;1;1;1;1;1;1;0;6;10
3;1;3;1;4;3;3;1;2;1;3;4;1;2;32;0;0;0;0;1;0;0;0;0;0;0;1;0;0;10;2
4;3;4;1;1;4;2;3;3;1;3;3;1;2;35;1;0;1;0;0;1;0;0;0;0;0;0;0;0;66;3
3;1;1;1;2;4;3;4;1;3;1;3;3;1;31;0;0;0;0;0;1;0;1;0;0;0;0;0;0;13;2
1;1;1;1;1;3;1;3;3;2;4;4;1;1;27;0;0;0;0;0;0;0;0;0;0;1;1;0;0;27;2
4;1;4;1;4;5;2;4;4;2;4;4;3;3;45;1;0;1;0;1;1;0;1;1;0;1;1;0;0;2;8
1;3;3;2;2;1;1;1;2;1;1;3;2;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;3;5;2;4;4;1;1;4;2;5;3;1;2;41;1;0;1;0;1;1;0;0;1;0;1;0;0;0;4;6
3;1;4;1;1;3;1;3;4;3;4;4;3;3;38;0;0;1;0;0;0;0;0;1;0;1;1;0;0;6;4
4;1;3;3;3;4;3;3;3;1;1;1;2;1;33;1;0;0;0;0;1;0;0;0;0;0;0;0;0;50;2
3;1;1;1;1;3;1;1;3;3;3;4;3;1;29;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
3;1;1;1;4;3;1;4;1;2;2;4;3;2;32;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;3
6;3;5;2;4;5;3;3;3;2;3;2;2;3;46;1;0;1;0;1;1;0;0;0;0;0;0;0;0;16;4
4;3;5;2;4;4;2;4;3;3;3;4;3;3;47;1;0;1;0;1;1;0;1;0;0;0;1;0;0;4;6
3;1;1;1;3;3;1;1;2;2;2;3;3;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;2;4;1;3;4;3;3;4;3;4;3;3;1;42;1;0;1;0;0;1;0;0;1;0;1;0;0;0;6;5
2;1;4;1;3;3;3;3;1;1;1;4;2;1;30;0;0;1;0;0;0;0;0;0;0;0;1;0;0;46;2
3;2;1;3;3;3;1;3;4;4;4;3;3;2;39;0;0;0;0;0;0;0;0;1;1;1;0;0;0;5;3
4;2;5;1;3;5;1;1;3;1;3;3;1;4;37;1;0;1;0;0;1;0;0;0;0;0;0;0;1;5;4
2;1;1;1;2;3;1;3;3;3;3;5;3;1;32;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
4;1;4;1;1;4;3;1;1;1;1;5;1;1;29;1;0;1;0;0;1;0;0;0;0;0;1;0;0;19;4
3;1;1;1;2;3;2;1;3;1;3;3;1;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;1;2;1;3;5;2;4;4;3;5;3;2;2;40;0;0;0;0;0;1;0;1;1;0;1;0;0;0;5;4
5;1;5;1;5;4;4;3;3;3;3;3;1;1;42;1;0;1;0;1;1;1;0;0;0;0;0;0;0;2;5
2;1;1;1;1;1;1;1;1;1;1;3;1;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
2;2;1;1;3;4;2;2;3;1;3;6;1;3;34;0;0;0;0;0;1;0;0;0;0;0;1;0;0;27;2
2;1;1;1;3;4;1;1;1;4;1;3;3;1;27;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3;2
2;1;3;2;1;3;1;1;3;1;1;2;3;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
1;2;1;1;2;3;3;1;4;3;3;3;3;1;31;0;0;0;0;0;0;0;0;1;0;0;0;0;0;46;1
4;1;5;1;3;4;3;2;3;2;4;3;2;1;38;1;0;1;0;0;1;0;0;0;0;1;0;0;0;9;4
3;4;1;1;1;3;1;5;5;4;6;4;3;1;42;0;1;0;0;0;0;0;1;1;1;1;1;0;0;1;6
4;2;3;1;3;4;3;3;3;1;4;3;1;3;38;1;0;0;0;0;1;0;0;0;0;1;0;0;0;9;3
3;3;3;1;3;3;1;1;4;1;3;5;3;2;36;0;0;0;0;0;0;0;0;1;0;0;1;0;0;21;2
4;1;5;1;3;5;3;3;4;2;3;3;3;3;43;1;0;1;0;0;1;0;0;1;0;0;0;0;0;10;4
4;1;2;1;4;3;3;3;3;2;4;4;3;2;39;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;4
4;3;3;1;1;5;1;5;3;4;3;2;4;3;42;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;5
1;1;1;1;1;3;3;1;3;1;2;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;1;1;3;2;4;4;4;3;4;3;4;3;2;41;0;0;0;0;0;1;1;1;0;1;0;1;0;0;1;5
4;5;5;1;3;4;1;5;4;2;5;4;1;3;47;1;1;1;0;0;1;0;1;1;0;1;1;0;0;6;8
4;2;1;1;1;4;1;4;4;3;4;3;4;1;37;1;0;0;0;0;1;0;1;1;0;1;0;1;0;2;6
2;3;1;1;1;3;1;5;4;3;4;2;5;2;37;0;0;0;0;0;0;0;1;1;0;1;0;1;0;8;4
3;2;2;1;2;2;1;6;5;3;5;3;5;4;44;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;5
3;1;3;3;1;4;4;3;3;3;3;2;2;4;39;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;3
1;1;1;2;1;1;1;1;2;1;2;1;1;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
1;1;1;1;1;1;1;3;2;3;2;2;5;1;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19;1
3;2;4;1;1;3;1;5;4;4;4;3;5;2;42;0;0;1;0;0;0;0;1;1;1;1;0;1;0;5;6
3;1;1;1;1;3;3;1;1;1;3;2;1;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
1;1;3;1;1;3;4;3;3;1;3;4;3;3;34;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;2
2;1;1;2;3;2;3;1;1;1;2;1;1;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
2;1;1;1;1;2;1;5;3;2;3;2;4;3;31;0;0;0;0;0;0;0;1;0;0;0;0;1;0;11;2
5;4;5;3;1;5;1;1;4;2;4;5;3;1;44;1;1;1;0;0;1;0;0;1;0;1;1;0;0;6;7
4;3;4;2;1;4;3;2;5;4;5;4;3;2;46;1;0;1;0;0;1;0;0;1;1;1;1;0;0;2;7
5;3;5;2;4;5;3;1;3;1;3;5;1;3;44;1;0;1;0;1;1;0;0;0;0;0;1;0;0;24;5
5;1;5;1;2;5;3;4;4;2;3;4;2;3;44;1;0;1;0;0;1;0;1;1;0;0;1;0;0;3;6
3;2;4;3;4;3;1;1;4;2;3;3;1;3;37;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;3
3;1;1;1;4;3;1;1;3;1;3;4;3;3;32;0;0;0;0;1;0;0;0;0;0;0;1;0;0;10;2
2;3;4;1;1;2;1;4;4;2;5;4;6;3;42;0;0;1;0;0;0;0;1;1;0;1;1;1;0;4;6
2;1;1;1;1;4;1;6;4;5;4;3;5;1;39;0;0;0;0;0;1;0;1;1;1;1;0;1;0;5;6
3;1;1;1;1;1;1;5;3;3;2;2;3;2;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;1
3;3;1;1;1;3;1;4;4;2;5;3;3;2;36;0;0;0;0;0;0;0;1;1;0;1;0;0;0;23;3
2;1;1;3;1;3;1;3;4;3;3;3;1;1;30;0;0;0;0;0;0;0;0;1;0;0;0;0;0;46;1
4;1;5;2;3;4;2;1;3;1;2;1;1;1;31;1;0;1;0;0;1;0;0;0;0;0;0;0;0;66;3
3;3;1;1;3;3;1;1;1;3;2;4;3;2;31;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
3;3;3;2;1;3;1;3;3;3;2;3;2;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;2;4;1;2;2;2;5;5;4;5;4;4;3;47;1;0;1;0;0;0;0;1;1;1;1;1;1;0;3;8
2;3;1;1;1;3;2;4;4;3;4;4;5;4;41;0;0;0;0;0;0;0;1;1;0;1;1;1;1;2;6
3;2;3;1;1;3;1;3;3;2;4;2;3;1;32;0;0;0;0;0;0;0;0;0;0;1;0;0;0;52;1
3;1;1;1;3;3;1;2;1;1;1;2;3;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;2;3;2;1;4;1;4;5;4;6;3;4;2;45;1;0;0;0;0;1;0;1;1;1;1;0;1;0;9;7
4;3;5;3;5;2;1;1;2;4;3;4;3;3;43;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;5
1;2;5;3;3;3;3;6;5;4;5;1;5;1;47;0;0;1;0;0;0;0;1;1;1;1;0;1;0;5;6
3;1;1;1;4;4;1;5;3;3;3;3;5;2;39;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;4
2;1;1;2;1;3;3;1;1;1;1;1;1;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;3;3;1;3;3;3;1;1;1;1;3;1;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;1;5;2;1;4;2;3;3;2;3;4;1;1;35;0;0;1;0;0;1;0;0;0;0;0;1;0;0;17;3
1;1;1;1;1;1;1;2;1;1;1;2;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;1;5;1;5;4;3;4;3;1;3;2;1;1;38;1;0;1;0;1;1;0;1;0;0;0;0;0;0;4;5
1;3;1;1;1;1;1;5;4;3;5;5;5;3;39;0;0;0;0;0;0;0;1;1;0;1;1;1;0;9;5
1;1;1;1;1;2;1;2;1;3;1;4;3;1;23;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
3;1;3;3;1;4;3;3;3;2;3;1;1;3;34;0;0;0;0;0;1;0;0;0;0;0;0;0;0;90;1
4;1;5;1;1;4;3;3;4;2;5;4;1;2;40;1;0;1;0;0;1;0;0;1;0;1;1;0;0;9;6
2;1;3;1;2;3;1;2;1;2;3;1;1;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;2;3;1;3;4;4;5;3;4;3;3;4;3;46;1;0;0;0;0;1;1;1;0;1;0;0;1;0;1;6
3;3;4;1;1;4;3;3;2;1;1;4;2;3;35;0;0;1;0;0;1;0;0;0;0;0;1;0;0;17;3
4;3;5;1;1;3;1;4;4;3;5;3;5;2;44;1;0;1;0;0;0;0;1;1;0;1;0;1;0;5;6
1;1;1;1;1;1;1;2;2;1;2;2;3;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;1;1;1;1;1;1;2;2;2;1;2;3;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
2;1;3;1;2;3;1;2;3;1;3;1;1;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;1;5;1;3;3;1;3;3;2;4;4;1;1;35;0;0;1;0;0;0;0;0;0;0;1;1;0;0;8;3
3;3;1;2;1;2;1;3;3;3;4;1;1;1;29;0;0;0;0;0;0;0;0;0;0;1;0;0;0;52;1
3;1;4;2;3;4;1;2;2;2;2;1;1;2;30;0;0;1;0;0;1;0;0;0;0;0;0;0;0;35;2
2;2;1;1;1;5;3;6;6;5;6;3;6;3;50;0;0;0;0;0;1;0;1;1;1;1;0;1;0;5;6
6;1;1;3;4;3;1;2;2;1;1;2;1;4;32;1;0;0;0;1;0;0;0;0;0;0;0;0;1;3;3
2;2;1;1;1;3;1;5;4;3;4;2;2;1;32;0;0;0;0;0;0;0;1;1;0;1;0;0;0;23;3
4;3;1;1;4;4;1;3;3;4;3;3;4;3;41;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;5
3;3;3;1;1;4;1;1;1;1;3;4;3;3;32;0;0;0;0;0;1;0;0;0;0;0;1;0;0;27;2
4;1;1;1;3;4;3;4;3;1;3;3;3;3;37;1;0;0;0;0;1;0;1;0;0;0;0;0;0;12;3
5;3;5;3;2;5;4;4;3;3;2;4;3;3;49;1;0;1;0;0;1;1;1;0;0;0;1;0;0;2;6
2;1;5;1;2;2;3;3;2;3;1;1;2;1;29;0;0;1;0;0;0;0;0;0;0;0;0;0;0;102;1
1;1;4;1;1;3;1;2;4;1;5;1;2;1;28;0;0;1;0;0;0;0;0;1;0;1;0;0;0;14;3
4;1;1;1;1;2;1;3;3;2;3;1;1;1;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;49;1
5;3;6;1;5;5;2;3;4;3;3;3;2;4;49;1;0;1;0;1;1;0;0;1;0;0;0;0;1;3;6
4;2;3;1;1;4;1;2;5;2;5;2;1;1;34;1;0;0;0;0;1;0;0;1;0;1;0;0;0;6;4
6;6;3;2;2;4;1;3;5;2;6;2;1;5;48;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;6
4;3;5;1;1;5;5;4;4;3;3;5;3;3;49;1;0;1;0;0;1;1;1;1;0;0;1;0;0;2;7
3;3;5;1;3;4;1;4;3;3;3;4;1;1;39;0;0;1;0;0;1;0;1;0;0;0;1;0;0;2;4
3;2;4;5;1;3;4;1;3;4;3;3;3;3;42;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;4
1;1;1;3;3;2;1;1;1;3;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
2;2;2;1;1;1;1;3;3;1;5;3;4;1;30;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;2
4;1;3;1;3;4;3;1;4;2;5;4;2;1;38;1;0;0;0;0;1;0;0;1;0;1;1;0;0;7;5
1;2;2;1;2;1;1;2;4;1;4;2;1;1;25;0;0;0;0;0;0;0;0;1;0;1;0;0;0;49;2
3;2;4;1;1;3;3;4;3;3;3;4;3;1;38;0;0;1;0;0;0;0;1;0;0;0;1;0;0;10;3
4;2;3;3;1;4;3;3;3;3;3;4;3;1;40;1;0;0;0;0;1;0;0;0;0;0;1;0;0;18;3
4;1;3;1;4;3;1;3;3;2;3;3;2;3;36;1;0;0;0;1;0;0;0;0;0;0;0;0;0;25;2
4;1;4;3;4;3;1;3;4;2;5;4;1;1;40;1;0;1;0;1;0;0;0;1;0;1;1;0;0;1;6
3;3;2;1;1;3;3;1;2;4;3;4;4;3;37;0;0;0;0;0;0;0;0;0;1;0;1;1;0;6;3
2;1;6;1;1;3;1;4;4;4;6;4;5;3;45;0;0;1;0;0;0;0;1;1;1;1;1;1;0;3;7
3;1;1;1;1;1;3;2;1;1;1;2;1;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
5;1;4;1;1;5;3;5;4;4;4;2;3;2;44;1;0;1;0;0;1;0;1;1;1;1;0;0;0;3;7
6;1;5;1;3;3;1;1;3;1;3;1;1;3;33;1;0;1;0;0;0;0;0;0;0;0;0;0;0;54;2
4;2;3;2;1;3;1;3;4;3;3;4;5;3;41;1;0;0;0;0;0;0;0;1;0;0;1;1;0;2;4
5;1;5;3;3;4;4;3;4;4;3;4;5;1;49;1;0;1;0;0;1;1;0;1;1;0;1;1;0;1;8
3;4;2;1;1;3;1;7;6;6;6;2;5;2;49;0;1;0;0;0;0;0;1;1;1;1;0;1;0;1;6
4;2;5;2;1;3;1;2;4;2;4;4;1;1;36;1;0;1;0;0;0;0;0;1;0;1;1;0;0;4;5
3;1;1;1;1;4;3;4;4;3;3;4;5;1;38;0;0;0;0;0;1;0;1;1;0;0;1;1;0;2;5
4;1;4;3;4;5;4;3;4;3;4;2;3;3;47;1;0;1;0;1;1;1;0;1;0;1;0;0;0;1;7
4;3;2;1;1;4;1;4;3;3;3;1;1;2;33;1;0;0;0;0;1;0;1;0;0;0;0;0;0;12;3
5;1;3;1;3;3;1;3;3;2;2;2;2;3;34;1;0;0;0;0;0;0;0;0;0;0;0;0;0;49;1
3;2;1;1;3;4;1;3;3;3;2;3;3;1;33;0;0;0;0;0;1;0;0;0;0;0;0;0;0;90;1
1;1;1;1;1;3;1;3;2;1;3;2;1;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;1;4;1;2;3;1;1;4;1;3;1;1;1;27;0;0;1;0;0;0;0;0;1;0;0;0;0;0;10;2
3;1;1;1;3;1;2;3;3;3;3;3;3;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;1;5;1;3;4;1;4;4;3;5;3;3;1;42;1;0;1;0;0;1;0;1;1;0;1;0;0;0;11;6
4;1;3;1;3;4;1;1;3;1;1;2;1;1;27;1;0;0;0;0;1;0;0;0;0;0;0;0;0;50;2
4;1;5;3;1;4;1;2;1;1;1;1;1;1;27;1;0;1;0;0;1;0;0;0;0;0;0;0;0;66;3
3;1;3;1;2;3;1;3;1;1;1;2;1;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;3;1;1;3;3;3;4;3;3;3;2;3;4;39;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2
3;3;1;1;1;3;1;5;4;3;4;4;3;2;38;0;0;0;0;0;0;0;1;1;0;1;1;0;0;11;4
2;3;1;1;1;2;1;2;3;2;2;4;3;2;29;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
3;1;4;1;2;1;3;4;1;1;1;3;2;1;28;0;0;1;0;0;0;0;1;0;0;0;0;0;0;21;2
2;2;1;1;2;4;1;4;1;4;1;2;2;1;28;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;3
4;5;5;5;3;4;5;3;3;4;4;3;5;4;57;1;1;1;1;0;1;1;0;0;1;1;0;1;1;1;10
5;4;3;3;5;5;4;1;1;2;1;2;1;4;41;1;1;0;0;1;1;1;0;0;0;0;0;0;1;1;6
4;1;5;1;1;5;2;2;4;2;5;5;5;2;44;1;0;1;0;0;1;0;0;1;0;1;1;1;0;2;7
3;3;1;1;1;3;1;4;4;4;4;4;4;1;38;0;0;0;0;0;0;0;1;1;1;1;1;1;0;26;6
1;3;1;1;1;2;1;4;3;3;1;3;4;1;29;0;0;0;0;0;0;0;1;0;0;0;0;1;0;11;2
2;3;1;2;1;3;1;1;3;2;3;3;1;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
1;1;1;1;1;1;3;3;2;1;2;3;1;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;2;5;4;1;4;1;1;5;2;6;2;1;1;39;1;0;1;1;0;1;0;0;1;0;1;0;0;0;2;6
3;3;4;3;2;4;3;3;2;1;3;5;1;2;39;0;0;1;0;0;1;0;0;0;0;0;1;0;0;17;3
4;3;1;2;4;1;1;1;3;2;2;2;3;3;32;1;0;0;0;1;0;0;0;0;0;0;0;0;0;25;2
4;1;5;1;2;4;1;3;2;1;3;2;1;1;31;1;0;1;0;0;1;0;0;0;0;0;0;0;0;66;3
3;3;4;1;1;3;1;4;3;3;3;4;3;2;38;0;0;1;0;0;0;0;1;0;0;0;1;0;0;10;3
4;2;4;1;4;1;1;4;3;4;3;4;4;1;40;1;0;1;0;1;0;0;1;0;1;0;1;1;0;1;7
1;1;4;1;2;2;1;2;4;1;5;2;2;1;29;0;0;1;0;0;0;0;0;1;0;1;0;0;0;14;3
3;1;4;1;3;4;1;5;4;3;5;3;4;2;43;0;0;1;0;0;1;0;1;1;0;1;0;1;0;2;6
3;2;1;2;4;4;2;3;4;4;4;3;4;2;42;0;0;0;0;1;1;0;0;1;1;1;0;1;0;1;6
3;1;1;1;3;1;1;3;4;1;3;4;2;1;29;0;0;0;0;0;0;0;0;1;0;0;1;0;0;21;2
4;3;1;1;1;5;1;1;4;2;4;2;3;2;34;1;0;0;0;0;1;0;0;1;0;1;0;0;0;6;4
2;1;1;1;1;3;1;1;3;2;5;4;3;1;29;0;0;0;0;0;0;0;0;0;0;1;1;0;0;27;2
4;1;1;3;6;5;3;3;4;2;5;2;2;3;44;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;5
4;3;2;3;3;4;3;2;4;2;5;3;2;4;44;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;5
5;3;6;3;5;6;4;2;4;1;4;3;1;4;51;1;0;1;0;1;1;1;0;1;0;1;0;0;1;1;8
4;2;5;3;4;5;3;5;2;4;3;3;1;3;47;1;0;1;0;1;1;0;1;0;1;0;0;0;0;3;6
3;1;1;1;3;3;1;3;1;1;3;2;1;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
3;4;1;1;3;4;1;1;1;1;1;1;1;3;26;0;1;0;0;0;1;0;0;0;0;0;0;0;0;5;2
3;1;5;1;3;3;3;3;4;3;5;5;4;1;44;0;0;1;0;0;0;0;0;1;0;1;1;1;0;2;5
2;2;1;3;1;2;3;3;3;2;3;3;1;3;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
6;4;2;1;2;3;3;4;3;4;3;4;1;5;45;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;6
4;1;4;1;4;4;3;4;4;3;3;5;1;1;42;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;7
4;2;5;1;1;4;3;4;4;2;5;3;3;3;44;1;0;1;0;0;1;0;1;1;0;1;0;0;0;11;6
3;1;1;3;4;3;5;1;3;4;3;5;1;3;40;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;4
6;3;5;1;1;6;3;1;3;1;3;4;1;4;42;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;5
3;2;3;2;2;3;3;4;3;3;4;1;3;3;39;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11;2
4;3;5;1;3;4;1;4;3;2;3;4;3;3;43;1;0;1;0;0;1;0;1;0;0;0;1;0;0;6;5
1;2;1;1;2;2;1;3;3;3;3;3;4;3;32;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19;1
3;3;4;1;2;4;1;4;3;3;4;3;4;3;42;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;5
4;1;5;1;4;5;1;1;4;1;4;3;1;1;36;1;0;1;0;1;1;0;0;1;0;1;0;0;0;4;6
3;3;1;3;2;3;1;4;3;3;3;5;3;1;38;0;0;0;0;0;0;0;1;0;0;0;1;0;0;29;2
4;1;3;3;3;3;3;1;4;1;5;4;1;1;37;1;0;0;0;0;0;0;0;1;0;1;1;0;0;6;4
3;4;2;1;2;4;1;3;5;4;5;5;5;1;45;0;1;0;0;0;1;0;0;1;1;1;1;1;0;1;7
3;3;2;1;1;3;1;5;4;3;4;4;4;3;41;0;0;0;0;0;0;0;1;1;0;1;1;1;0;9;5
3;2;1;1;2;3;1;3;3;3;3;3;2;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
1;1;1;1;2;3;3;3;1;1;1;3;1;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
4;3;2;1;1;4;3;4;4;2;3;3;1;3;38;1;0;0;0;0;1;0;1;1;0;0;0;0;0;7;4
3;1;3;2;1;3;1;2;4;2;4;3;3;1;33;0;0;0;0;0;0;0;0;1;0;1;0;0;0;49;2
4;3;4;1;3;2;1;2;3;1;5;1;2;1;33;1;0;1;0;0;0;0;0;0;0;1;0;0;0;5;3
2;3;3;3;3;3;3;1;1;2;1;4;1;2;32;0;0;0;0;0;0;0;0;0;0;0;1;0;0;239;1
4;2;3;1;3;4;3;6;4;4;3;5;3;3;48;1;0;0;0;0;1;0;1;1;1;0;1;0;0;2;6
3;1;3;1;1;4;1;4;4;3;5;4;1;1;36;0;0;0;0;0;1;0;1;1;0;1;1;0;0;4;5
4;3;3;2;4;3;1;1;2;2;3;3;1;3;35;1;0;0;0;1;0;0;0;0;0;0;0;0;0;25;2
3;1;4;1;1;4;1;1;1;1;1;3;1;1;24;0;0;1;0;0;1;0;0;0;0;0;0;0;0;35;2
1;1;3;3;1;1;1;3;3;2;4;3;3;1;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;52;1
6;3;1;3;2;6;2;1;1;2;1;1;1;3;33;1;0;0;0;0;1;0;0;0;0;0;0;0;0;50;2
4;1;5;1;4;5;6;4;4;1;5;4;1;3;48;1;0;1;0;1;1;1;1;1;0;1;1;0;0;1;9
3;5;2;3;4;3;2;1;3;1;3;5;1;3;39;0;1;0;0;1;0;0;0;0;0;0;1;0;0;3;3
2;1;1;1;2;2;1;4;3;2;3;3;3;1;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;1
3;3;1;3;3;4;1;1;1;1;3;3;1;3;31;0;0;0;0;0;1;0;0;0;0;0;0;0;0;90;1
2;2;1;1;1;3;3;3;4;5;5;3;5;1;39;0;0;0;0;0;0;0;0;1;1;1;0;1;0;3;4
4;2;5;2;2;3;2;1;2;1;2;4;1;4;35;1;0;1;0;0;0;0;0;0;0;0;1;0;1;4;4
4;4;4;3;3;4;1;3;4;3;5;4;3;1;46;1;1;1;0;0;1;0;0;1;0;1;1;0;0;6;7
4;1;4;2;3;4;3;3;3;2;3;4;1;1;38;1;0;1;0;0;1;0;0;0;0;0;1;0;0;19;4
3;1;3;2;1;3;2;3;2;3;2;2;3;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
2;2;1;1;1;3;2;5;3;4;3;5;5;1;38;0;0;0;0;0;0;0;1;0;1;0;1;1;0;8;4
3;1;1;3;1;3;1;3;4;4;4;3;3;1;35;0;0;0;0;0;0;0;0;1;1;1;0;0;0;5;3
4;2;4;3;3;5;3;4;4;2;4;4;3;3;48;1;0;1;0;0;1;0;1;1;0;1;1;0;0;8;7
4;1;5;2;3;5;2;1;2;1;3;3;1;1;34;1;0;1;0;0;1;0;0;0;0;0;0;0;0;66;3
1;2;1;1;1;2;1;2;3;4;3;3;3;2;29;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;1
1;1;1;1;2;1;1;4;3;2;2;2;3;1;25;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;1
3;3;3;1;3;1;1;1;1;1;1;3;1;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0
5;1;5;1;4;4;4;5;4;2;4;3;3;2;47;1;0;1;0;1;1;1;1;1;0;1;0;0;0;1;8
5;3;4;1;5;5;3;3;3;2;3;4;2;1;44;1;0;1;0;1;1;0;0;0;0;0;1;0;0;24;5
3;1;1;1;1;3;1;4;3;2;2;3;3;1;29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;1
4;1;4;1;4;5;3;3;4;4;5;4;3;3;48;1;0;1;0;1;1;0;0;1;1;1;1;0;0;1;8
2;3;3;1;1;3;1;4;4;3;5;5;5;3;43;0;0;0;0;0;0;0;1;1;0;1;1;1;0;9;5
5;4;5;1;3;4;2;5;4;3;4;3;3;3;49;1;1;1;0;0;1;0;1;1;0;1;0;0;0;2;7
